id,title,release_date,poster_path,popularity,overview
9552,The Exorcist,1973-12-26,/5x0CeVHJI8tcDx8tUUwYHQSNILq.jpg,10.45,"When a charming 12-year-old girl takes on the characteristics and voices of others, doctors say there is nothing they can do. As people begin to die, the girl's mother realizes her daughter has been possessed by the Devil. Her daughter's only possible hope lies with two priests and the ancient rite of demonic exorcism."
1078600,Marked Men: Rule + Shaw,2025-01-22,/gZQU8BtCH2IbMZq6QETiU4HXQSR.jpg,9.8641,"Shaw Landon has loved Rule Archer from the moment she laid eyes on him. Rule, a fiery-tempered rebel tattoo artist, doesn’t have time for a good girl pre-med student like Shaw — even if she’s the only one who can see the person he truly is. She lives by other people’s rules; he makes his own. But a short skirt, too many birthday cocktails, and spilled secrets lead to a night neither can forget. Now, Shaw and Rule must figure out how a girl like her and a guy like him are supposed to be together without destroying their love…or each other."
466420,Killers of the Flower Moon,2023-10-18,/dB6Krk806zeqd0YNp2ngQ9zXteH.jpg,11.8138,"When oil is discovered in 1920s Oklahoma under Osage Nation land, the Osage people are murdered one by one—until the FBI steps in to unravel the mystery."
9655,She's the Man,2006-03-17,/ms9vdHyBLgAj0txnMWI9djGpDGp.jpg,11.0358,"Viola Hastings is in a real jam. Complications threaten her scheme to pose as her twin brother, Sebastian, and take his place at a new boarding school. She falls in love with her handsome roommate, Duke, who loves beautiful Olivia, who has fallen for Sebastian! As if that were not enough, Viola's twin returns from London ahead of schedule but has no idea that his sister has already replaced him on campus."
330457,Frozen II,2019-11-20,/mINJaa34MtknCYl5AjtNJzWj8cD.jpg,10.8197,"Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom."
1005331,Carry-On,2024-12-05,/sjMN7DRi4sGiledsmllEw5HJjPy.jpg,10.998,An airport security officer races to outsmart a mysterious traveler forcing him to let a dangerous item slip onto a Christmas Eve flight.
103,Taxi Driver,1976-02-09,/ekstpH614fwDX8DUln1a2Opz0N8.jpg,10.6583,A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feed his urge for violent action.
1100099,We Live in Time,2024-10-10,/oeDNBgnlGF6rnyX1P1K8Vl2f3lW.jpg,10.6082,"An up-and-coming chef and a recent divorcée find their lives forever changed when a chance encounter brings them together, in a decade-spanning, deeply moving romance."
8363,Superbad,2007-08-17,/ek8e8txUyUwd2BNqj6lFEerJfbq.jpg,9.8919,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.
882598,Smile,2022-09-23,/aPqcQwu4VGEewPhagWNncDbJ9Xp.jpg,10.2888,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain."
1417,Pan's Labyrinth,2006-10-11,/s8C4whhKtDaJvMDcyiMvx3BIF5F.jpg,10.6544,"Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks."
85,Raiders of the Lost Ark,1981-06-12,/ceG9VzoRAVGwivFU403Wc3AHRys.jpg,11.1186,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime."
43347,Love & Other Drugs,2010-11-04,/wZLM2uKJRYNchLmiCIjosX0rXy8.jpg,10.767,"Maggie is an alluring free spirit who won't let anyone – or anything – tie her down. But she meets her match in Jamie, whose relentless and nearly infallible charm serves him well with the ladies and the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love."
854,The Mask,1994-07-29,/yd3wjLLeQHJ3oRDy4wwiNNFVyLW.jpg,10.5566,"When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist."
242,The Godfather Part III,1990-12-25,/lm3pQ2QoQ16pextRsmnUbG2onES.jpg,9.6669,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing."
18239,The Twilight Saga: New Moon,2009-11-18,/k2qTooPlHffgNABNWxeJdGMglPK.jpg,10.9051,"Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks."
1813,The Devil's Advocate,1997-10-17,/5ZzBGpxy55OQzHxKVY11IpY6a0o.jpg,10.4925,"Aspiring Florida defense lawyer Kevin Lomax accepts a job at a New York law firm. With the stakes getting higher every case, Kevin quickly learns that his boss has something far more evil planned."
45243,The Hangover Part II,2011-05-25,/7sGkjqorTHkaHTz8Q4WWHj8JL9t.jpg,10.4465,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group."
14834,Not Easily Broken,2009-01-09,/8gmdToawg8gaSe9yWZjQ10v7noL.jpg,12.6891,A car accident and shifting affections test the bond between a married couple.
369471,The Unspoiled Diamond,1982-05-15,/mNXJeugqzzWPRfclrFwmkefGaOr.jpg,11.223,"A college student has an affair with a married, middle-aged teacher."
991494,The SpongeBob Movie: Search for SquarePants,2025-12-19,/8UxUTFoVndZotOnuRaTcNaTUJJn.jpg,10.5041,SpongeBob travels to the depths of the ocean and faces off against the ghost of the Flying Dutchman.
621,Grease,1978-06-16,/czVhhAaSBFpakur7U8pOIDV9NUG.jpg,10.3153,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?"
1147400,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",2023-10-21,/nydROKumZe9oFZNiSn792MDDA1v.jpg,10.1743,"Miraculous holders from another world appear in Paris. They come from a parallel universe where everything is reversed: the holders of Ladybug and Black Cat Miraculouses, Shadybug and Claw Noir, are the bad guys, and the holder of the Butterfly Miraculous, Betterfly, is a superhero. Ladybug and Cat Noir will have to help Betterfly counter the attacks of their evil doubles and prevent them from seizing the Butterfly Miraculous. Can our heroes also help Betterfly make Shadybug and Claw Noir better people?"
76493,The Dictator,2012-05-15,/n0W7kajF4GFMRk2c0wWwMQqTaDM.jpg,9.9839,The heroic story of a dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed.
1245165,Graduation Trip: Mallorca,2025-05-30,/ejYX4ygRoupGRjFgmmtnK0sMxhN.jpg,9.6603,"2021. After spending a year in confinement, a group of high school students and their two teachers begin an end-of-year trip to Mallorca. This great plan is the last opportunity they have to all be together, make up for lost time, be able to have fun like they have never had before and say goodbye to this crazy stage of their lives. However, a new coronavirus outbreak disrupts all their plans and forces them to stay locked in their hotel rooms. More than 50 students, 2 teachers, a hotel and many, many minibars... What could go wrong?"
974453,Absolution,2024-10-31,/gt70JOD9xsPlpJnuBJAWdOT4yRg.jpg,9.9161,"An aging ex-boxer gangster working as muscle for a Boston crime boss receives an upsetting diagnosis.  Despite a faltering memory, he attempts to rectify the sins of his past and reconnect with his estranged children. He is determined to leave a positive legacy for his grandson, but the criminal underworld isn’t done with him and won’t loosen their grip willingly."
39254,Real Steel,2011-09-28,/4GIeI5K5YdDUkR3mNQBoScpSFEf.jpg,10.3461,"Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender."
98566,Teenage Mutant Ninja Turtles,2014-08-07,/azL2ThbJMIkts3ZMt3j1YgBUeDB.jpg,10.4699,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home."
474350,It Chapter Two,2019-09-04,/zfE0R94v1E8cuKAerbskfD3VfUt.jpg,9.4618,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call."
854,The Mask,1994-07-29,/yd3wjLLeQHJ3oRDy4wwiNNFVyLW.jpg,10.5566,"When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist."
166426,Pirates of the Caribbean: Dead Men Tell No Tales,2017-05-23,/qwoGfcg6YUS55nUweKGujHE54Wy.jpg,10.5485,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy."
694,The Shining,1980-05-23,/xazWoLealQwEgqZ89MLZklLZD3k.jpg,10.5435,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within."
877817,Wolfs,2024-09-20,/vOX1Zng472PC2KnS0B9nRfM8aaZ.jpg,10.535,"Hired to cover up a high-profile crime, a fixer soon finds his night spiralling out of control when he's forced to work with an unexpected counterpart."
6479,I Am Legend,2007-12-12,/iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg,10.5286,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone."
